type_code,freq_code,ref_period_id,ref_year,ref_month,period,reporter_code,reporter_iso,reporter_desc,flow_code,flow_desc,partner_code,partner_iso,partner_desc,partner2code,partner2iso,partner2desc,classification_code,classification_search_code,is_original_classification,cmd_code,cmd_desc,aggr_level,is_leaf,customs_code,customs_desc,mos_code,mot_code,mot_desc,qty_unit_code,qty_unit_abbr,qty,is_qty_estimated,alt_qty_unit_code,alt_qty_unit_abbr,alt_qty,is_alt_qty_estimated,net_wgt,is_net_wgt_estimated,gross_wgt,is_gross_wgt_estimated,cifvalue,fobvalue,primary_value,legacy_estimation_flag,is_reported,is_aggregate,dataset_name,source
C,A,20220101,2022,52,2022,300,GRC,Greece,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,427992500.0,False,8,kg,427992500.0,False,427992500.0,False,0.0,False,242617441.334,,242617441.334,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,191,HRV,Croatia,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,284808240.0,False,8,kg,284808240.0,False,284808240.0,False,0.0,False,103891875.0,,103891875.0,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,348,HUN,Hungary,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,51603700.0,False,8,kg,51603700.0,False,51603700.0,False,0.0,False,16475214.0,,16475214.0,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,348,HUN,Hungary,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4957773000.0,False,8,kg,4957773000.0,False,4957773000.0,False,0.0,False,2724777238.0,,2724777238.0,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,380,ITA,Italy,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2921775919.195,True,-1,,0.0,False,2921775919.195,True,0.0,False,1123241042.799,,1123241042.799,6,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,380,ITA,Italy,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,137011000.0,False,18,TJ,7322.0,False,137011000.0,False,0.0,False,199737584.39,,199737584.39,0,True,False,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20220101,2022,52,2022,380,ITA,Italy,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9602979999.479,True,-1,,0.0,False,9602979999.479,True,0.0,False,7241065092.398,,7241065092.398,6,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,440,LTU,Lithuania,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,282325300.0,False,8,kg,282325300.0,False,282325300.0,False,0.0,False,40344095.0,,40344095.0,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,440,LTU,Lithuania,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50956100.0,False,18,TJ,2805.99,False,50956100.0,False,0.0,False,80517508.0,,80517508.0,0,True,False,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20220101,2022,52,2022,440,LTU,Lithuania,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1099627000.0,False,8,kg,1099627000.0,False,1099627000.0,False,0.0,False,753713000.0,,753713000.0,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,428,LVA,Latvia,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38480410.0,False,8,kg,38480410.0,False,38480410.0,False,0.0,False,8239932.83,,8239932.83,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,807,MKD,North Macedonia,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,96000.0,False,8,kg,96000.0,False,96000.0,False,0.0,False,41067.11,,41067.11,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,528,NLD,Netherlands,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,175825000.0,False,8,kg,175825000.0,False,175825000.0,False,0.0,False,49859941.347,,49859941.347,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,528,NLD,Netherlands,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2915910000.0,False,18,TJ,110792.0,False,2915910000.0,False,0.0,False,3321634486.452,,3321634486.452,0,True,False,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20220101,2022,52,2022,528,NLD,Netherlands,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16085810000.0,False,8,kg,16085810000.0,False,16085810000.0,False,0.0,False,10577157088.837,,10577157088.837,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,579,NOR,Norway,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12091730.0,False,8,kg,12091730.0,False,12091730.0,False,0.0,False,3710578.257,,3710578.257,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,579,NOR,Norway,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32260522.0,False,8,kg,32260522.0,False,32260522.0,False,0.0,False,23423310.244,,23423310.244,0,False,True,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20220101,2022,52,2022,616,POL,Poland,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2079451400.0,False,8,kg,2079451400.0,False,2079451400.0,False,0.0,False,311351300.0,,311351300.0,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,616,POL,Poland,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11720543000.0,False,8,kg,11720543000.0,False,11720543000.0,False,0.0,False,6649647812.0,,6649647812.0,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,210835700.0,False,18,TJ,11594.0,False,210835700.0,False,0.0,False,137104498.031,,137104498.031,0,False,True,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20220101,2022,52,2022,642,ROU,Romania,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,228994040.0,False,8,kg,228994040.0,False,228994040.0,False,0.0,False,81564035.36,,81564035.36,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,642,ROU,Romania,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4466729060.0,False,8,kg,4466729060.0,False,4466729060.0,False,0.0,False,2994305637.69,,2994305637.69,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,703,SVK,Slovakia,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,220400600.0,False,8,kg,220400600.0,False,220400600.0,False,0.0,False,40607193.716,40292979.801,40607193.716,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,703,SVK,Slovakia,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5194936000.0,False,8,kg,5194936000.0,False,5194936000.0,False,0.0,False,2830162102.949,2830162102.949,2830162102.949,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,752,SWE,Sweden,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75561000.0,False,8,kg,75561000.0,False,75561000.0,False,0.0,False,15617369.064,,15617369.064,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,752,SWE,Sweden,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64314000.0,False,18,TJ,3198.0,False,64314000.0,False,0.0,False,34915682.747,,34915682.747,0,False,True,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20220101,2022,52,2022,752,SWE,Sweden,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,342328000.0,False,8,kg,342328000.0,False,342328000.0,False,0.0,False,203770192.993,,203770192.993,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,792,TUR,Türkiye,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18608743800.0,False,8,kg,18608743800.0,False,18608743800.0,False,0.0,False,3637446938.0,3127396307.0,3637446938.0,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,271111,Liquefied Natural Gas Divestment,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24127830.912,True,12,m³,104448.0,False,24127830.912,True,0.0,False,29941213.0,29284255.0,29941213.0,6,True,False,UN Comtrade,https://comtradeapi.un.org ; HS Code: 271111
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,789388095.0,False,19,BBL,4964705.0,False,789388095.0,False,0.0,False,521646568.0,510598360.0,521646568.0,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20230101,2023,52,2023,100,BGR,Bulgaria,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5540064600.0,False,8,kg,5540064600.0,False,5540064600.0,False,0.0,False,2691359065.406,,2691359065.406,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20230101,2023,52,2023,203,CZE,Czechia,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4223352000.0,False,8,kg,4223352000.0,False,4223352000.0,False,0.0,False,2047901382.0,1955505880.0,2047901382.0,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20230101,2023,52,2023,276,DEU,Germany,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,241845100.0,False,8,kg,241845100.0,False,241845100.0,False,0.0,False,91452900.822,,91452900.822,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20230101,2023,52,2023,276,DEU,Germany,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,115395000.0,False,8,kg,115395000.0,False,115395000.0,False,0.0,False,43858391.814,,43858391.814,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20230101,2023,52,2023,348,HUN,Hungary,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4728309000.0,False,8,kg,4728309000.0,False,4728309000.0,False,0.0,False,2222817598.0,,2222817598.0,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20230101,2023,52,2023,807,MKD,North Macedonia,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,72000.0,False,8,kg,72000.0,False,72000.0,False,0.0,False,26918.34,,26918.34,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20230101,2023,52,2023,528,NLD,Netherlands,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,914008300.0,False,8,kg,914008300.0,False,914008300.0,False,0.0,False,501207388.417,,501207388.417,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20230101,2023,52,2023,616,POL,Poland,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1149848000.0,False,8,kg,1149848000.0,False,1149848000.0,False,0.0,False,389993296.0,,389993296.0,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20230101,2023,52,2023,703,SVK,Slovakia,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4574412000.0,False,8,kg,4574412000.0,False,4574412000.0,False,0.0,False,2100894434.948,2100894434.948,2100894434.948,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20230101,2023,52,2023,792,TUR,Türkiye,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27184292050.0,False,8,kg,27184292050.0,False,27184292050.0,False,0.0,False,3303699112.0,2854664282.0,3303699112.0,0,False,True,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1567740.0,False,19,BBL,9860.0,False,1567740.0,False,0.0,False,759645.0,749489.0,759645.0,0,True,False,UN Comtrade,"https://comtradeapi.un.org , HS Codes: 270900,271000, 270112"
