CAEMP25S Total Full-Time and Part-Time Employment by SIC Industry 1/,,,,,,,,,,,,,,
(Number of jobs) ,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
24580,"Green Bay, WI (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
24580,"Green Bay, WI (Metropolitan Statistical Area)",10,Total employment (number of jobs),145741,147990,152470,157686,164348,170096,174894,179143,183607,190780,196203
24580,"Green Bay, WI (Metropolitan Statistical Area)",920,        Military,1267,1238,1252,1239,1145,1088,1034,1047,1017,1026,998
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",10,Total employment (number of jobs),373827,365866,368982,381473,391593,405535,414861,423430,427270,434398,437861
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",920,        Military,2136,2126,2211,2175,2229,2022,2010,1959,1944,1902,1815
24780,"Greenville, NC (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
24780,"Greenville, NC (Metropolitan Statistical Area)",10,Total employment (number of jobs),62264,61864,62509,64747,67248,71899,72840,73994,74574,77601,79638
24780,"Greenville, NC (Metropolitan Statistical Area)",920,        Military,422,422,442,441,458,415,414,404,403,399,380
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",10,Total employment (number of jobs),364023,358319,358466,372522,383788,398851,409377,418744,427192,437552,448598
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",920,        Military,4517,4467,4515,4438,4322,4164,4127,4059,4039,3809,3731
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",10,Total employment (number of jobs),158430,162063,166982,182116,191732,190748,193142,199274,209623,216805,215671
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",920,        Military,15631,14886,14511,16064,16719,16380,15643,15619,15612,15348,15631
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",10,Total employment (number of jobs),96039,96187,95973,97861,99511,103577,105519,107820,109543,111434,113751
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",920,        Military,2143,2070,2123,2027,1966,1904,1797,1599,1236,1005,995
25220,"Hammond, LA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
25220,"Hammond, LA (Metropolitan Statistical Area)",10,Total employment (number of jobs),31266,32005,33722,35685,37632,39337,40716,41476,41204,42758,44352
25220,"Hammond, LA (Metropolitan Statistical Area)",920,        Military,524,514,562,602,562,556,544,539,536,541,509
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",10,Total employment (number of jobs),40087,41203,41535,43577,44229,45163,47583,48573,47999,48316,49518
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",920,        Military,5529,5030,5132,5217,5003,5042,5102,4967,4863,4942,5160
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",10,Total employment (number of jobs),327398,329899,332619,336584,345672,353789,360378,364360,370887,373847,377751
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",920,        Military,3365,3370,3288,3143,3035,2856,2777,2571,2539,2515,2443
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",,Employment by place of work,,,,,,,,,,,
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",10,Total employment (number of jobs),54138,54601,56747,58861,60901,62815,63643,65073,65511,68004,69394
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",920,        Military,470,469,456,456,434,413,417,410,409,411,410
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",10,Total employment (number of jobs),758360,724845,709988,710405,698042,708359,715650,722220,733474,745821,762284
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",920,        Military,4439,4401,4106,3689,3389,3145,2958,2873,2842,2843,2882
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",10,Total employment (number of jobs),57977,58506,59352,61920,65097,68046,69009,71101,73886,76332,77033
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",920,        Military,969,946,1038,1037,1020,1006,1006,1053,1148,1150,1163
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",10,Total employment (number of jobs),191322,187870,193366,198101,201756,206522,208510,211062,213060,216340,221379
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",920,        Military,1104,1093,1140,1127,1153,1041,1038,1014,999,976,933
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",10,Total employment (number of jobs),61850,60325,61579,63720,66792,71135,74453,78311,81074,84993,88583
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",920,        Military,11472,10553,10851,10795,10889,11140,11131,11613,11358,11731,11673
25980,"Hinesville, GA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
25980,"Hinesville, GA (Metropolitan Statistical Area)",10,Total employment (number of jobs),24410,25608,29828,29680,30543,32025,32488,32627,32828,32807,34607
25980,"Hinesville, GA (Metropolitan Statistical Area)",920,        Military,11534,12456,16400,15608,15782,16417,15658,15729,15928,15464,15547
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",10,Total employment (number of jobs),29942,30207,30105,31764,33496,34117,35859,36610,38580,40133,41747
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",920,        Military,274,277,277,265,251,253,253,251,248,244,251
26300,"Hot Springs, AR (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
26300,"Hot Springs, AR (Metropolitan Statistical Area)",10,Total employment (number of jobs),35662,36928,38245,40364,41171,43164,43870,45357,45848,46295,47186
26300,"Hot Springs, AR (Metropolitan Statistical Area)",920,        Military,535,531,529,526,508,500,490,485,472,469,465
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",10,Total employment (number of jobs),75007,75913,73772,77661,79935,82540,86114,92368,97205,95887,98985
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",920,        Military,1132,1115,1201,1258,1162,1140,1111,1102,1098,1101,1027
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",10,Total employment (number of jobs),2171989,2231824,2228085,2271445,2333616,2402453,2471047,2579858,2704046,2735747,2817971
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",920,        Military,15165,15081,15249,14560,13960,14065,13687,13572,13231,13369,13628
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",10,Total employment (number of jobs),151850,151926,155062,156624,160099,164290,165723,168689,171051,172069,172735
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",920,        Military,1745,1758,1838,1786,1680,1635,1583,1574,1537,1549,1584
26620,"Huntsville, AL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
26620,"Huntsville, AL (Metropolitan Statistical Area)",10,Total employment (number of jobs),191461,192008,195615,200042,196887,200903,204454,209852,216761,218936,224393
26620,"Huntsville, AL (Metropolitan Statistical Area)",920,        Military,5919,5869,5700,5131,4841,4247,3952,3807,3463,3410,3577
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",10,Total employment (number of jobs),53055,55402,56340,58099,59318,58985,60883,62038,63214,64963,66613
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",920,        Military,1906,1908,1824,1817,1282,730,472,470,451,443,432
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",10,Total employment (number of jobs),881268,887840,898464,922306,948056,975060,992151,1015309,1044041,1070835,1099383
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",920,        Military,10209,10195,10073,9846,9079,7781,6824,6643,6507,6556,6752
26980,"Iowa City, IA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
26980,"Iowa City, IA (Metropolitan Statistical Area)",10,Total employment (number of jobs),75272,77243,78669,81316,84043,87281,88742,90147,93857,95422,97843
26980,"Iowa City, IA (Metropolitan Statistical Area)",920,        Military,681,673,675,669,623,631,617,624,618,618,645
27060,"Ithaca, NY (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
27060,"Ithaca, NY (Metropolitan Statistical Area)",10,Total employment (number of jobs),60340,60526,59647,59660,60253,60082,58651,58558,57896,61479,62504
27060,"Ithaca, NY (Metropolitan Statistical Area)",920,        Military,330,319,308,292,265,252,237,224,210,211,204
27100,"Jackson, MI (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
27100,"Jackson, MI (Metropolitan Statistical Area)",10,Total employment (number of jobs),65679,64640,65537,66378,68008,70813,72489,73186,72741,75602,77800
27100,"Jackson, MI (Metropolitan Statistical Area)",920,        Military,485,472,456,431,383,368,351,335,310,310,312
27140,"Jackson, MS (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
27140,"Jackson, MS (Metropolitan Statistical Area)",10,Total employment (number of jobs),261550,264256,269229,279205,288125,296821,303153,309800,316636,319753,322368
27140,"Jackson, MS (Metropolitan Statistical Area)",920,        Military,3904,3842,4188,4144,4057,3970,3867,3878,3835,3750,3748
27180,"Jackson, TN (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
27180,"Jackson, TN (Metropolitan Statistical Area)",10,Total employment (number of jobs),83215,83604,87107,89911,94970,96749,96688,100971,102040,103784,105147
27180,"Jackson, TN (Metropolitan Statistical Area)",920,        Military,909,903,853,802,752,714,707,691,655,639,684
27260,"Jacksonville, FL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
27260,"Jacksonville, FL (Metropolitan Statistical Area)",10,Total employment (number of jobs),555661,555630,555070,568743,582196,603371,630841,648513,671238,687819,715920
27260,"Jacksonville, FL (Metropolitan Statistical Area)",920,        Military,40299,39519,34755,32375,29854,29697,31971,30956,28932,25022,24078
27340,"Jacksonville, NC (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
27340,"Jacksonville, NC (Metropolitan Statistical Area)",10,Total employment (number of jobs),73735,71053,78921,79122,80724,83029,84330,86093,86108,87777,87507
27340,"Jacksonville, NC (Metropolitan Statistical Area)",920,        Military,33935,30825,38349,37349,37702,37839,37417,37187,36988,37106,35645
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",10,Total employment (number of jobs),73269,71991,75226,76394,78980,82349,82642,84076,83619,84649,84977
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",920,        Military,681,661,668,653,603,575,542,545,525,527,509
27620,"Jefferson City, MO (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
27620,"Jefferson City, MO (Metropolitan Statistical Area)",10,Total employment (number of jobs),75568,76650,77896,79861,82641,85679,88188,90574,92096,93723,95500
27620,"Jefferson City, MO (Metropolitan Statistical Area)",920,        Military,718,720,678,657,612,670,678,664,623,672,567
27740,"Johnson City, TN (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
27740,"Johnson City, TN (Metropolitan Statistical Area)",10,Total employment (number of jobs),80870,80820,83910,85376,88631,91968,93587,95673,96099,97479,99329
27740,"Johnson City, TN (Metropolitan Statistical Area)",920,        Military,986,982,925,870,811,770,763,749,710,691,740
27780,"Johnstown, PA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
27780,"Johnstown, PA (Metropolitan Statistical Area)",10,Total employment (number of jobs),71269,70635,70141,70383,71846,73380,73457,73397,74169,75076,75088
27780,"Johnstown, PA (Metropolitan Statistical Area)",920,        Military,740,751,747,718,678,638,598,598,638,645,615
27860,"Jonesboro, AR (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
27860,"Jonesboro, AR (Metropolitan Statistical Area)",10,Total employment (number of jobs),49752,49788,51479,52981,53314,56015,56986,57997,59098,60455,61241
27860,"Jonesboro, AR (Metropolitan Statistical Area)",920,        Military,682,668,663,663,635,625,610,600,583,574,565
27900,"Joplin, MO (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
27900,"Joplin, MO (Metropolitan Statistical Area)",10,Total employment (number of jobs),77595,78870,81177,84247,88024,90789,93362,95844,98516,99452,100269
27900,"Joplin, MO (Metropolitan Statistical Area)",920,        Military,776,760,731,714,656,716,731,724,686,737,617
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",10,Total employment (number of jobs),66255,69643,72764,72912,73468,73984,74645,75979,78154,80371,82260
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",920,        Military,939,987,992,1019,1011,978,1018,1024,1132,1113,1111
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",10,Total employment (number of jobs),135706,137208,138198,141216,143279,147040,148677,149366,148671,149974,151273
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",920,        Military,732,710,689,653,585,561,537,512,476,473,475
28100,"Kankakee, IL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
28100,"Kankakee, IL (Metropolitan Statistical Area)",10,Total employment (number of jobs),45566,47700,45999,47610,50134,52190,51612,52245,53006,53241,54118
28100,"Kankakee, IL (Metropolitan Statistical Area)",920,        Military,336,332,322,308,280,259,249,238,229,225,228
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",10,Total employment (number of jobs),985056,981595,988989,1013149,1037813,1069637,1093386,1131838,1162276,1182542,1202207
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",920,        Military,14832,14495,14432,13976,13506,13368,13023,12881,12547,12599,11822
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",10,Total employment (number of jobs),84264,86871,89400,93769,100015,97934,97910,98810,98097,101094,102447
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",920,        Military,804,811,822,818,792,772,748,708,694,703,713
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",10,Total employment (number of jobs),139118,128838,139350,151294,162733,169153,170885,172991,176092,179581,182507
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",920,        Military,38315,27198,33885,39915,45528,46541,44890,43354,42605,42714,42604
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *",,Employment by place of work,,,,,,,,,,,
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *",10,Total employment (number of jobs),147539,148554,151184,153439,153499,158102,158808,160258,158389,159345,158601
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *",920,        Military,1602,1588,1506,1433,1326,1249,1231,1201,1149,1123,1170
28740,"Kingston, NY (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
28740,"Kingston, NY (Metropolitan Statistical Area)",10,Total employment (number of jobs),77348,77826,78504,76404,76405,74331,74388,75635,77766,80901,83102
28740,"Kingston, NY (Metropolitan Statistical Area)",920,        Military,523,512,502,475,425,400,385,377,359,355,353
28940,"Knoxville, TN (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
28940,"Knoxville, TN (Metropolitan Statistical Area)",10,Total employment (number of jobs),352518,355057,365916,379540,391671,400565,404060,407962,417918,423353,433435
28940,"Knoxville, TN (Metropolitan Statistical Area)",920,        Military,3927,3917,3723,3512,3303,3153,3139,3100,2901,2828,3058
29020,"Kokomo, IN (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
29020,"Kokomo, IN (Metropolitan Statistical Area)",10,Total employment (number of jobs),50562,50375,52015,53683,53788,56546,56874,56082,56595,57213,57398
29020,"Kokomo, IN (Metropolitan Statistical Area)",920,        Military,414,409,399,387,359,337,315,303,291,291,299
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",10,Total employment (number of jobs),72019,73440,75248,77177,79874,81628,83209,85030,86896,87257,88620
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",920,        Military,598,583,589,572,529,507,474,476,463,463,449
29180,"Lafayette, LA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
29180,"Lafayette, LA (Metropolitan Statistical Area)",10,Total employment (number of jobs),186879,191220,188119,195210,201325,208746,217292,228667,237170,232472,236014
29180,"Lafayette, LA (Metropolitan Statistical Area)",920,        Military,2336,2290,2482,2641,2442,2405,2365,2328,2302,2315,2165
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",10,Total employment (number of jobs),93753,95184,96586,98559,100883,104651,106321,108955,112548,115035,116546
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",920,        Military,917,916,899,872,809,758,717,699,674,674,696
29340,"Lake Charles, LA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
29340,"Lake Charles, LA (Metropolitan Statistical Area)",10,Total employment (number of jobs),87736,89353,88809,89641,93804,97914,102120,105423,107839,107766,108617
29340,"Lake Charles, LA (Metropolitan Statistical Area)",920,        Military,1098,1078,1149,1210,1118,1107,1091,1067,1054,1055,980
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",10,Total employment (number of jobs),36930,38893,39206,40507,43326,43977,46030,47793,49316,51247,54312
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",920,        Military,357,369,380,369,361,356,346,346,341,340,360
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",10,Total employment (number of jobs),194693,191941,188240,192484,199641,205287,210699,214741,223190,227091,234576
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",920,        Military,1189,1189,1183,1122,1066,1065,1057,1048,1033,1013,1040
29540,"Lancaster, PA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
29540,"Lancaster, PA (Metropolitan Statistical Area)",10,Total employment (number of jobs),250269,247396,249064,251472,255573,263269,266835,273421,272593,276989,282826
29540,"Lancaster, PA (Metropolitan Statistical Area)",920,        Military,1878,1939,1951,1900,1808,1691,1606,1554,1537,1537,1485
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",10,Total employment (number of jobs),272882,273360,274660,274370,282017,294433,299015,298372,297865,302774,306462
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",920,        Military,2002,1925,1897,1843,1705,1679,1595,1547,1461,1438,1436
29700,"Laredo, TX (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
29700,"Laredo, TX (Metropolitan Statistical Area)",10,Total employment (number of jobs),53910,57729,60857,65418,69329,68700,70431,75384,78704,81214,85583
29700,"Laredo, TX (Metropolitan Statistical Area)",920,        Military,492,502,524,510,496,509,489,487,477,484,499
29740,"Las Cruces, NM (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
29740,"Las Cruces, NM (Metropolitan Statistical Area)",10,Total employment (number of jobs),57771,59961,60744,61738,62238,65557,67010,68290,69944,72267,74836
29740,"Las Cruces, NM (Metropolitan Statistical Area)",920,        Military,783,777,798,810,769,758,713,706,660,661,639
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",10,Total employment (number of jobs),452016,465549,472519,504060,567840,606312,662190,713369,749408,803146,853137
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",920,        Military,10844,11071,9949,9113,9706,9554,9323,8940,8977,9062,9309
29940,"Lawrence, KS (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
29940,"Lawrence, KS (Metropolitan Statistical Area)",10,Total employment (number of jobs),44906,46550,47328,48723,49946,53006,54732,57637,59943,62118,63729
29940,"Lawrence, KS (Metropolitan Statistical Area)",920,        Military,611,638,604,619,611,549,517,513,515,511,521
30020,"Lawton, OK (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
30020,"Lawton, OK (Metropolitan Statistical Area)",10,Total employment (number of jobs),62529,60909,65370,64545,63353,64135,64864,64740,64171,64417,64749
30020,"Lawton, OK (Metropolitan Statistical Area)",920,        Military,16456,14360,17054,15963,15065,15542,15281,14757,14294,13946,14005
30140,"Lebanon, PA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
30140,"Lebanon, PA (Metropolitan Statistical Area)",10,Total employment (number of jobs),52552,52326,52293,51088,51472,52277,52193,53347,51923,52886,54561
30140,"Lebanon, PA (Metropolitan Statistical Area)",920,        Military,678,681,687,659,630,598,536,472,443,418,402
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",10,Total employment (number of jobs),26983,27518,28639,29620,31132,31384,32113,33058,33458,33588,34320
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",920,        Military,309,306,313,305,280,266,255,251,240,237,233
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",10,Total employment (number of jobs),53181,50918,50835,52166,53466,53265,53134,53271,55697,58684,60420
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",920,        Military,632,603,593,577,483,469,530,534,520,501,503
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",10,Total employment (number of jobs),235619,237345,242428,248440,251588,264124,272024,279832,286606,293947,300557
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",920,        Military,1655,1627,1673,1664,1551,1478,1450,1442,1403,1384,1420
30620,"Lima, OH (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
30620,"Lima, OH (Metropolitan Statistical Area)",10,Total employment (number of jobs),65107,64909,63879,64648,65381,66147,66212,66563,67726,71158,72973
30620,"Lima, OH (Metropolitan Statistical Area)",920,        Military,406,399,387,354,325,319,300,295,282,279,285
30700,"Lincoln, NE (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
30700,"Lincoln, NE (Metropolitan Statistical Area)",10,Total employment (number of jobs),155589,156858,158269,162253,169247,172577,177454,180195,184836,189577,193410
30700,"Lincoln, NE (Metropolitan Statistical Area)",920,        Military,1480,1415,1397,1329,1275,1234,1163,1178,1184,1122,1160
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",10,Total employment (number of jobs),317357,324532,331121,341004,347270,361633,370043,376359,382432,387438,392022
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",920,        Military,9662,9752,9535,8677,8017,8036,8052,7962,7843,7740,7666
30860,"Logan, UT-ID (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
30860,"Logan, UT-ID (Metropolitan Statistical Area)",10,Total employment (number of jobs),40769,41907,42939,44894,48049,50269,52531,54389,55955,57125,58582
30860,"Logan, UT-ID (Metropolitan Statistical Area)",920,        Military,630,624,625,618,584,551,556,541,537,524,528
30980,"Longview, TX (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
30980,"Longview, TX (Metropolitan Statistical Area)",10,Total employment (number of jobs),119174,121039,121601,123960,127332,130308,133351,137649,140025,140452,143195
30980,"Longview, TX (Metropolitan Statistical Area)",920,        Military,868,848,844,789,744,745,713,694,663,656,655
31020,"Longview, WA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
31020,"Longview, WA (Metropolitan Statistical Area)",10,Total employment (number of jobs),42731,43637,42176,42678,44279,45260,46179,46315,46458,47768,48330
31020,"Longview, WA (Metropolitan Statistical Area)",920,        Military,426,426,424,412,388,374,363,346,339,340,340
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",10,Total employment (number of jobs),6881721,6700497,6471123,6397429,6402534,6550063,6656417,6736278,7020536,7121223,7216670
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",920,        Military,64367,62432,56699,50532,44262,40477,38133,35075,33111,28105,26582
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",10,Total employment (number of jobs),582395,580133,590254,606018,623373,644754,654083,669931,684771,698297,712388
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",920,        Military,5108,4916,4876,4716,4417,4223,4070,3998,3869,3820,3910
31180,"Lubbock, TX (Metropolitan Statistical Area)",,Employment by place of work,,,,,,,,,,,
31180,"Lubbock, TX (Metropolitan Statistical Area)",10,Total employment (number of jobs),134323,135650,134968,139393,141802,146373,147374,150419,151104,151946,155675
31180,"Lubbock, TX (Metropolitan Statistical Area)",920,        Military,2757,2457,2265,2098,1982,1920,1620,1092,707,696,699
31340,"Lynchburg, VA (Metropolitan Statistical Area) *",,Employment by place of work,,,,,,,,,,,
